observable,formula,experimental,theoretical,deviation_pct,prime_factors,category
m_H,(2^3 × 19^4) / (7^2 × 13^2),125.25,125.89880449221108,0.5180075786116443,"num: 2^3 × 19^4, den: 7^2 × 13^2",prime_ratio
m_H,(3^3 × 13^4) / (5^3 × 7^2),125.25,125.90155102040816,0.5202004154955397,"num: 3^3 × 13^4, den: 5^3 × 7^2",prime_ratio
m_H,(3^4 × 19^3) / (7^3 × 13^1),125.25,124.59721910742319,0.5211823493627259,"num: 3^4 × 19^3, den: 7^3 × 13",prime_ratio
m_H,(13^2 × 17^2) / (2^3 × 7^2),125.25,124.59438775510205,0.5234429100981655,"num: 13^2 × 17^2, den: 2^3 × 7^2",prime_ratio
m_H,(11^2 × 19^3) / (3^1 × 13^3),125.25,125.92004248217266,0.5349640576228833,"num: 11^2 × 19^3, den: 3 × 13^3",prime_ratio
m_H,(5^2 × 13^3) / (3^2 × 7^2),125.25,124.54648526077098,0.5616884145541089,"num: 5^2 × 13^3, den: 3^2 × 7^2",prime_ratio
m_H,(3^1 × 17^3) / (3^2 × 13^1),125.25,125.97435897435898,0.5783305184502818,"num: 3 × 17^3, den: 3^2 × 13",prime_ratio
m_H,(3^2 × 17^3) / (3^3 × 13^1),125.25,125.97435897435898,0.5783305184502818,"num: 3^2 × 17^3, den: 3^3 × 13",prime_ratio
m_H,(13^1 × 17^3) / (3^1 × 13^2),125.25,125.97435897435898,0.5783305184502818,"num: 13 × 17^3, den: 3 × 13^2",prime_ratio
m_H,(13^2 × 17^3) / (3^1 × 13^3),125.25,125.97435897435898,0.5783305184502818,"num: 13^2 × 17^3, den: 3 × 13^3",prime_ratio
m_H,"C(9,4)",125.25,126.0,0.5988023952095809,2 × 3^2 × 7,binomial
m_H,"C(9,5)",125.25,126.0,0.5988023952095809,2 × 3^2 × 7,binomial
m_H,(2^4 × 11^4) / (11^1 × 13^2),125.25,126.01183431952663,0.6082509537138744,"num: 2^4 × 11^4, den: 11 × 13^2",prime_ratio
m_H,(5^2 × 11^2) / (2^3 × 3^1),125.25,126.04166666666667,0.6320691949434503,"num: 5^2 × 11^2, den: 2^3 × 3",prime_ratio
m_H,(17^1 × 19^4) / (2^3 × 13^3),125.25,126.0501251706873,0.6388224915667026,"num: 17 × 19^4, den: 2^3 × 13^3",prime_ratio
m_H,(13^2 × 19^2) / (2^2 × 11^2),125.25,126.05165289256199,0.6400422295904108,"num: 13^2 × 19^2, den: 2^2 × 11^2",prime_ratio
m_H,(11^2 × 19^2) / (3^3 × 13^1),125.25,124.44729344729345,0.6408834752148129,"num: 11^2 × 19^2, den: 3^3 × 13",prime_ratio
m_H,(2^3 × 19^3) / (3^2 × 7^2),125.25,124.42630385487529,0.6576416328341029,"num: 2^3 × 19^3, den: 3^2 × 7^2",prime_ratio
m_H,(13^2 × 19^3) / (7^1 × 11^3),125.25,124.41461843941183,0.6669713058588222,"num: 13^2 × 19^3, den: 7 × 11^3",prime_ratio
m_H,(5^3 × 19^2) / (3^1 × 11^2),125.25,124.31129476584022,0.7494652568141986,"num: 5^3 × 19^2, den: 3 × 11^2",prime_ratio
m_H,(5^4 × 11^3) / (3^1 × 13^3),125.25,126.21377636170536,0.7694821251140571,"num: 5^4 × 11^3, den: 3 × 13^3",prime_ratio
m_H,(7^2 × 19^3) / (2^1 × 11^3),125.25,126.25507137490608,0.8024521955337969,"num: 7^2 × 19^3, den: 2 × 11^3",prime_ratio
m_H,(2^1 × 17^4) / (3^3 × 7^2),125.25,126.26001511715798,0.8063992951361091,"num: 2 × 17^4, den: 3^3 × 7^2",prime_ratio
m_H,(7^1 × 11^3) / (3^1 × 5^2),125.25,124.22666666666667,0.8170326014637335,"num: 7 × 11^3, den: 3 × 5^2",prime_ratio
m_H,(7^4 × 13^2) / (3^3 × 11^2),125.25,124.20232629323539,0.8364660333450001,"num: 7^4 × 13^2, den: 3^3 × 11^2",prime_ratio
m_H,(7^1 × 19^2) / (2^2 × 5^1),125.25,126.35,0.8782435129740473,"num: 7 × 19^2, den: 2^2 × 5",prime_ratio
m_H,(3^4 × 19^3) / (2^1 × 13^3),125.25,126.44037323623122,0.9503977933981828,"num: 3^4 × 19^3, den: 2 × 13^3",prime_ratio
m_H,(11^3 × 19^1) / (2^3 × 5^2),125.25,126.445,0.95409181636726,"num: 11^3 × 19, den: 2^3 × 5^2",prime_ratio
m_H,(5^2 × 7^4) / (2^2 × 11^2),125.25,124.01859504132231,0.9831576516388711,"num: 5^2 × 7^4, den: 2^2 × 11^2",prime_ratio
m_H,dim_E8 / p2,125.25,124.0,0.998003992015968,2^3 × 31 / 2,topological
m_b,4180,4180.0,4180.0,0.0,2^2 × 5 × 11 × 19,exact_integer
m_b,(11^2 × 19^4) / (7^3 × 11^1),4180.0,4179.390670553936,0.014577259475222338,"num: 11^2 × 19^4, den: 7^3 × 11",prime_ratio
m_b,(11^3 × 19^4) / (7^3 × 11^2),4180.0,4179.390670553936,0.014577259475222338,"num: 11^3 × 19^4, den: 7^3 × 11^2",prime_ratio
m_b,(11^4 × 19^4) / (7^3 × 11^3),4180.0,4179.390670553936,0.014577259475222338,"num: 11^4 × 19^4, den: 7^3 × 11^3",prime_ratio
m_b,(5^4 × 19^2) / (2^1 × 3^3),4180.0,4178.240740740741,0.042087542087538864,"num: 5^4 × 19^2, den: 2 × 3^3",prime_ratio
m_b,(13^2 × 17^4) / (3^3 × 5^3),4180.0,4182.236740740741,0.05351054403686531,"num: 13^2 × 17^4, den: 3^3 × 5^3",prime_ratio
m_b,(5^3 × 17^3) / (3^1 × 7^2),4180.0,4177.721088435374,0.0545194154216641,"num: 5^3 × 17^3, den: 3 × 7^2",prime_ratio
m_b,(2^2 × 11^4) / (2^1 × 7^1),4180.0,4183.142857142857,0.07518796992480581,"num: 2^2 × 11^4, den: 2 × 7",prime_ratio
m_b,(2^3 × 11^4) / (2^2 × 7^1),4180.0,4183.142857142857,0.07518796992480581,"num: 2^3 × 11^4, den: 2^2 × 7",prime_ratio
m_b,(2^4 × 11^4) / (2^3 × 7^1),4180.0,4183.142857142857,0.07518796992480581,"num: 2^4 × 11^4, den: 2^3 × 7",prime_ratio
m_b,(3^3 × 17^4) / (7^2 × 11^1),4180.0,4183.797773654916,0.09085582906498696,"num: 3^3 × 17^4, den: 7^2 × 11",prime_ratio
m_b,(2^1 × 17^4) / (2^3 × 5^1),4180.0,4176.05,0.09449760765549804,"num: 2 × 17^4, den: 2^3 × 5",prime_ratio
m_b,(5^1 × 17^4) / (2^2 × 5^2),4180.0,4176.05,0.09449760765549804,"num: 5 × 17^4, den: 2^2 × 5^2",prime_ratio
m_b,(5^2 × 17^4) / (2^2 × 5^3),4180.0,4176.05,0.09449760765549804,"num: 5^2 × 17^4, den: 2^2 × 5^3",prime_ratio
m_b,(13^3 × 19^1) / (2^1 × 5^1),4180.0,4174.3,0.13636363636363202,"num: 13^3 × 19, den: 2 × 5",prime_ratio
m_b,(11^1 × 13^4) / (3^1 × 5^2),4180.0,4188.946666666667,0.2140350877192994,"num: 11 × 13^4, den: 3 × 5^2",prime_ratio
m_b,(2^3 × 19^4) / (2^1 × 5^3),4180.0,4170.272,0.23272727272727428,"num: 2^3 × 19^4, den: 2 × 5^3",prime_ratio
m_b,(2^4 × 19^4) / (2^2 × 5^3),4180.0,4170.272,0.23272727272727428,"num: 2^4 × 19^4, den: 2^2 × 5^3",prime_ratio
m_b,(5^3 × 7^4) / (2^3 × 3^2),4180.0,4168.402777777777,0.27744550770867527,"num: 5^3 × 7^4, den: 2^3 × 3^2",prime_ratio
m_b,(11^1 × 19^3) / (2^1 × 3^2),4180.0,4191.611111111111,0.2777777777777826,"num: 11 × 19^3, den: 2 × 3^2",prime_ratio
m_b,(5^4 × 19^3) / (3^1 × 7^3),4180.0,4166.059280855199,0.3335100273875795,"num: 5^4 × 19^3, den: 3 × 7^3",prime_ratio
m_b,(11^3 × 13^2) / (2^1 × 3^3),4180.0,4165.537037037037,0.3460038986354687,"num: 11^3 × 13^2, den: 2 × 3^3",prime_ratio
m_b,(17^1 × 19^3) / (2^2 × 7^1),4180.0,4164.392857142857,0.3733766233766296,"num: 17 × 19^3, den: 2^2 × 7",prime_ratio
m_b,(3^3 × 19^4) / (5^1 × 13^2),4180.0,4164.1029585798815,0.3803119956966151,"num: 3^3 × 19^4, den: 5 × 13^2",prime_ratio
m_b,(13^3 × 19^2) / (3^3 × 7^1),4180.0,4196.386243386243,0.3920153920153881,"num: 13^3 × 19^2, den: 3^3 × 7",prime_ratio
m_b,(3^4 × 17^4) / (5^3 × 13^1),4180.0,4163.200615384615,0.4018991534781089,"num: 3^4 × 17^4, den: 5^3 × 13",prime_ratio
m_b,(7^3 × 19^4) / (2^3 × 11^3),4180.0,4197.981123215627,0.4301704118571082,"num: 7^3 × 19^4, den: 2^3 × 11^3",prime_ratio
m_b,(7^2 × 19^4) / (3^2 × 13^2),4180.0,4198.375410913873,0.4396031319108291,"num: 7^2 × 19^4, den: 3^2 × 13^2",prime_ratio
m_b,(5^2 × 11^4) / (2^3 × 11^1),4180.0,4159.375,0.4934210526315789,"num: 5^2 × 11^4, den: 2^3 × 11",prime_ratio
m_b,(5^3 × 11^3) / (2^3 × 5^1),4180.0,4159.375,0.4934210526315789,"num: 5^3 × 11^3, den: 2^3 × 5",prime_ratio
m_b,(5^4 × 11^3) / (2^3 × 5^2),4180.0,4159.375,0.4934210526315789,"num: 5^4 × 11^3, den: 2^3 × 5^2",prime_ratio
m_b,(5^4 × 11^2) / (2^1 × 3^2),4180.0,4201.388888888889,0.5116959064327438,"num: 5^4 × 11^2, den: 2 × 3^2",prime_ratio
m_b,(11^2 × 17^3) / (11^1 × 13^1),4180.0,4157.153846153846,0.5465587044534513,"num: 11^2 × 17^3, den: 11 × 13",prime_ratio
m_b,(11^3 × 17^3) / (11^2 × 13^1),4180.0,4157.153846153846,0.5465587044534513,"num: 11^3 × 17^3, den: 11^2 × 13",prime_ratio
m_b,(11^4 × 17^3) / (11^3 × 13^1),4180.0,4157.153846153846,0.5465587044534513,"num: 11^4 × 17^3, den: 11^3 × 13",prime_ratio
m_b,(11^4 × 19^3) / (11^1 × 13^3),4180.0,4155.361401911698,0.5894401456531672,"num: 11^4 × 19^3, den: 11 × 13^3",prime_ratio
m_b,(2^3 × 13^4) / (5^1 × 11^1),4180.0,4154.327272727272,0.6141800782949179,"num: 2^3 × 13^4, den: 5 × 11",prime_ratio
m_b,(3^3 × 19^4) / (7^1 × 11^2),4180.0,4154.270365997639,0.6155414833100791,"num: 3^3 × 19^4, den: 7 × 11^2",prime_ratio
m_b,(13^2 × 17^3) / (2^3 × 5^2),4180.0,4151.485,0.6821770334928308,"num: 13^2 × 17^3, den: 2^3 × 5^2",prime_ratio
m_b,(3^3 × 19^3) / (2^2 × 11^1),4180.0,4208.931818181818,0.6921487603305745,"num: 3^3 × 19^3, den: 2^2 × 11",prime_ratio
m_b,(7^3 × 11^2) / (2^1 × 5^1),4180.0,4150.3,0.7105263157894693,"num: 7^3 × 11^2, den: 2 × 5",prime_ratio
m_b,(5^3 × 11^4) / (3^2 × 7^2),4180.0,4149.943310657596,0.7190595536460249,"num: 5^3 × 11^4, den: 3^2 × 7^2",prime_ratio
m_b,(13^4 × 17^1) / (3^2 × 13^1),4180.0,4149.888888888889,0.7203615098351989,"num: 13^4 × 17, den: 3^2 × 13",prime_ratio
m_b,(11^2 × 19^3) / (2^3 × 5^2),4180.0,4149.695,0.725000000000007,"num: 11^2 × 19^3, den: 2^3 × 5^2",prime_ratio
m_b,(3^4 × 11^3) / (2^1 × 13^1),4180.0,4146.576923076923,0.7995951417004099,"num: 3^4 × 11^3, den: 2 × 13",prime_ratio
m_b,(11^3 × 19^1) / (2^1 × 3^1),4180.0,4214.833333333333,0.833333333333326,"num: 11^3 × 19, den: 2 × 3",prime_ratio
m_b,(5^3 × 13^4) / (7^1 × 11^2),4180.0,4215.023612750885,0.8378854725092141,"num: 5^3 × 13^4, den: 7 × 11^2",prime_ratio
m_b,(13^2 × 19^3) / (5^2 × 11^1),4180.0,4215.167272727273,0.8413223140495831,"num: 13^2 × 19^3, den: 5^2 × 11",prime_ratio
m_b,(13^4 × 17^3) / (5^2 × 11^3),4180.0,4216.985514650639,0.8848209246564315,"num: 13^4 × 17^3, den: 5^2 × 11^3",prime_ratio
m_b,(5^1 × 17^4) / (3^2 × 11^1),4180.0,4218.232323232323,0.9146488811560605,"num: 5 × 17^4, den: 3^2 × 11",prime_ratio
m_b,(3^4 × 5^4) / (2^2 × 3^1),4180.0,4218.75,0.9270334928229664,"num: 3^4 × 5^4, den: 2^2 × 3",prime_ratio
m_b,(7^2 × 13^3) / (2^1 × 13^1),4180.0,4140.5,0.9449760765550239,"num: 7^2 × 13^3, den: 2 × 13",prime_ratio
m_b,(7^2 × 13^4) / (2^1 × 13^2),4180.0,4140.5,0.9449760765550239,"num: 7^2 × 13^4, den: 2 × 13^2",prime_ratio
m_b,(7^3 × 13^2) / (2^1 × 7^1),4180.0,4140.5,0.9449760765550239,"num: 7^3 × 13^2, den: 2 × 7",prime_ratio
m_b,(7^4 × 13^2) / (2^1 × 7^2),4180.0,4140.5,0.9449760765550239,"num: 7^4 × 13^2, den: 2 × 7^2",prime_ratio
m_b,(11^2 × 13^3) / (3^2 × 7^1),4180.0,4219.6349206349205,0.9482038429406816,"num: 11^2 × 13^3, den: 3^2 × 7",prime_ratio
m_b,(2^4 × 19^3) / (2^1 × 13^1),4180.0,4220.923076923077,0.979020979020984,"num: 2^4 × 19^3, den: 2 × 13",prime_ratio
m_b_m_c,102/31,3.29,3.2903225806451615,0.009804882831654742,102/31,simple_ratio
m_b_m_c,125/38,3.29,3.289473684210526,0.01599744040954195,125/38,simple_ratio
m_b_m_c,181/55,3.29,3.290909090909091,0.02763194252556141,181/55,simple_ratio
m_b_m_c,(5^2 × 19^2) / (2^3 × 7^3),3.29,3.28899416909621,0.030572367896350063,"num: 5^2 × 19^2, den: 2^3 × 7^3",prime_ratio
m_b_m_c,148/45,3.29,3.2888888888888888,0.03377237419791139,148/45,simple_ratio
m_b_m_c,(5^3 × 17^2) / (5^1 × 13^3),3.29,3.2885753299954485,0.04330303965202088,"num: 5^3 × 17^2, den: 5 × 13^3",prime_ratio
m_b_m_c,(5^4 × 17^2) / (5^2 × 13^3),3.29,3.2885753299954485,0.04330303965202088,"num: 5^4 × 17^2, den: 5^2 × 13^3",prime_ratio
m_b_m_c,171/52,3.29,3.2884615384615383,0.046761748889413694,171/52,simple_ratio
m_b_m_c,(3^2 × 19^1) / (2^2 × 13^1),3.29,3.2884615384615383,0.046761748889413694,"num: 3^2 × 19, den: 2^2 × 13",prime_ratio
m_b_m_c,79/24,3.29,3.2916666666666665,0.05065856129685359,79/24,simple_ratio
m_b_m_c,79/24,3.29,3.2916666666666665,0.05065856129685359,158/48,simple_ratio
m_b_m_c,(3^4 × 5^4) / (7^1 × 13^3),3.29,3.291826516678588,0.05551722427318533,"num: 3^4 × 5^4, den: 7 × 13^3",prime_ratio
m_b_m_c,194/59,3.29,3.288135593220339,0.056668899077839875,194/59,simple_ratio
m_b_m_c,(2^2 × 11^2) / (3^1 × 7^2),3.29,3.292517006802721,0.0765047660401567,"num: 2^2 × 11^2, den: 3 × 7^2",prime_ratio
m_b_m_c,135/41,3.29,3.292682926829268,0.08154792794127882,135/41,simple_ratio
m_b_m_c,(2^3 × 5^4) / (3^2 × 13^2),3.29,3.287310979618672,0.08173314228960182,"num: 2^3 × 5^4, den: 3^2 × 13^2",prime_ratio
m_b_m_c,(5^4 × 7^2) / (7^1 × 11^3),3.29,3.2870022539444026,0.09111690138594039,"num: 5^4 × 7^2, den: 7 × 11^3",prime_ratio
m_b_m_c,(5^4 × 7^3) / (7^2 × 11^3),3.29,3.2870022539444026,0.09111690138594039,"num: 5^4 × 7^3, den: 7^2 × 11^3",prime_ratio
m_b_m_c,(5^4 × 7^4) / (7^3 × 11^3),3.29,3.2870022539444026,0.09111690138594039,"num: 5^4 × 7^4, den: 7^3 × 11^3",prime_ratio
m_b_m_c,191/58,3.29,3.293103448275862,0.09432973482863416,191/58,simple_ratio
m_b_m_c,(13^1 × 19^1) / (3^1 × 5^2),3.29,3.2933333333333334,0.1013171225937207,"num: 13 × 19, den: 3 × 5^2",prime_ratio
m_b_m_c,(2^2 × 17^2) / (3^3 × 13^1),3.29,3.2934472934472936,0.10478095584478886,"num: 2^2 × 17^2, den: 3^3 × 13",prime_ratio
m_b_m_c,(5^3 × 7^2) / (11^1 × 13^2),3.29,3.294782140935987,0.1453538278415485,"num: 5^3 × 7^2, den: 11 × 13^2",prime_ratio
m_b_m_c,(11^1 × 17^2) / (2^3 × 11^2),3.29,3.284090909090909,0.17960762641613567,"num: 11 × 17^2, den: 2^3 × 11^2",prime_ratio
m_b_m_c,(11^2 × 17^2) / (2^3 × 11^3),3.29,3.284090909090909,0.17960762641613567,"num: 11^2 × 17^2, den: 2^3 × 11^3",prime_ratio
m_b_m_c,(17^1 × 19^1) / (2^1 × 7^2),3.29,3.295918367346939,0.17988958501334218,"num: 17 × 19, den: 2 × 7^2",prime_ratio
m_b_m_c,(11^4 × 13^1) / (7^3 × 13^2),3.29,3.283471630410406,0.1984306866137966,"num: 11^4 × 13, den: 7^3 × 13^2",prime_ratio
m_b_m_c,(11^4 × 13^2) / (7^3 × 13^3),3.29,3.283471630410406,0.1984306866137966,"num: 11^4 × 13^2, den: 7^3 × 13^3",prime_ratio
m_b_m_c,(13^2 × 17^1) / (5^3 × 7^1),3.29,3.2834285714285714,0.19973947025619065,"num: 13^2 × 17, den: 5^3 × 7",prime_ratio
m_b_m_c,(5^2 × 13^1) / (3^2 × 11^1),3.29,3.282828282828283,0.2179853243683028,"num: 5^2 × 13, den: 3^2 × 11",prime_ratio
m_b_m_c,(7^3 × 13^1) / (2^3 × 13^2),3.29,3.298076923076923,0.24549918166938814,"num: 7^3 × 13, den: 2^3 × 13^2",prime_ratio
m_b_m_c,(7^3 × 13^2) / (2^3 × 13^3),3.29,3.298076923076923,0.24549918166938814,"num: 7^3 × 13^2, den: 2^3 × 13^3",prime_ratio
m_b_m_c,(2^4 × 19^3) / (5^2 × 11^3),3.29,3.29809166040571,0.245947124793616,"num: 2^4 × 19^3, den: 5^2 × 11^3",prime_ratio
m_b_m_c,(7^2 × 11^3) / (3^2 × 13^3),3.29,3.2983866889192335,0.25491455681560615,"num: 7^2 × 11^3, den: 3^2 × 13^3",prime_ratio
m_b_m_c,(2^3 × 17^3) / (3^2 × 11^3),3.29,3.2810752149595124,0.2712700620209015,"num: 2^3 × 17^3, den: 3^2 × 11^3",prime_ratio
m_b_m_c,(3^1 × 11^1) / (2^1 × 5^1),3.29,3.3,0.30395136778114856,"num: 3 × 11, den: 2 × 5",prime_ratio
m_b_m_c,(3^2 × 5^4) / (5^1 × 7^3),3.29,3.2798833819241984,0.30749599014594725,"num: 3^2 × 5^4, den: 5 × 7^3",prime_ratio
m_b_m_c,(3^3 × 5^3) / (3^1 × 7^3),3.29,3.2798833819241984,0.30749599014594725,"num: 3^3 × 5^3, den: 3 × 7^3",prime_ratio
m_b_m_c,(3^4 × 5^3) / (3^2 × 7^3),3.29,3.2798833819241984,0.30749599014594725,"num: 3^4 × 5^3, den: 3^2 × 7^3",prime_ratio
m_b_m_c,(2^3 × 19^2) / (5^3 × 7^1),3.29,3.3005714285714287,0.3213200173686528,"num: 2^3 × 19^2, den: 5^3 × 7",prime_ratio
m_b_m_c,(17^1 × 19^2) / (11^1 × 13^2),3.29,3.3012372243141472,0.34155697003486923,"num: 17 × 19^2, den: 11 × 13^2",prime_ratio
m_b_m_c,(2^1 × 13^4) / (11^3 × 13^1),3.29,3.3012772351615327,0.34277310521375903,"num: 2 × 13^4, den: 11^3 × 13",prime_ratio
m_b_m_c,(2^2 × 13^3) / (2^1 × 11^3),3.29,3.3012772351615327,0.34277310521375903,"num: 2^2 × 13^3, den: 2 × 11^3",prime_ratio
m_b_m_c,(2^3 × 13^3) / (2^2 × 11^3),3.29,3.3012772351615327,0.34277310521375903,"num: 2^3 × 13^3, den: 2^2 × 11^3",prime_ratio
m_b_m_c,(2^4 × 13^3) / (2^3 × 11^3),3.29,3.3012772351615327,0.34277310521375903,"num: 2^4 × 13^3, den: 2^3 × 11^3",prime_ratio
m_b_m_c,(3^2 × 7^4) / (3^1 × 13^3),3.29,3.278561675011379,0.3476694525416706,"num: 3^2 × 7^4, den: 3 × 13^3",prime_ratio
m_b_m_c,(3^3 × 7^4) / (3^2 × 13^3),3.29,3.278561675011379,0.3476694525416706,"num: 3^3 × 7^4, den: 3^2 × 13^3",prime_ratio
m_b_m_c,(3^4 × 7^4) / (3^3 × 13^3),3.29,3.278561675011379,0.3476694525416706,"num: 3^4 × 7^4, den: 3^3 × 13^3",prime_ratio
m_b_m_c,(2^4 × 13^1) / (3^2 × 7^1),3.29,3.3015873015873014,0.35219761663529997,"num: 2^4 × 13, den: 3^2 × 7",prime_ratio
m_b_m_c,(2^1 × 17^2) / (5^2 × 7^1),3.29,3.302857142857143,0.39079461571862917,"num: 2 × 17^2, den: 5^2 × 7",prime_ratio
m_b_m_c,(5^1 × 17^2) / (3^2 × 7^2),3.29,3.2766439909297054,0.4059577225013575,"num: 5 × 17^2, den: 3^2 × 7^2",prime_ratio
m_b_m_c,(2^2 × 11^3) / (5^3 × 13^1),3.29,3.276307692307692,0.4161795651157414,"num: 2^2 × 11^3, den: 5^3 × 13",prime_ratio
m_b_m_c,(3^1 × 17^3) / (7^3 × 13^1),3.29,3.305449652388428,0.4695942975206076,"num: 3 × 17^3, den: 7^3 × 13",prime_ratio
m_b_m_c,(7^1 × 17^1) / (2^2 × 3^2),3.29,3.3055555555555554,0.47281323877067843,"num: 7 × 17, den: 2^2 × 3^2",prime_ratio
m_b_m_c,(2^2 × 19^2) / (3^2 × 7^2),3.29,3.27437641723356,0.4748809351501568,"num: 2^2 × 19^2, den: 3^2 × 7^2",prime_ratio
m_b_m_c,(2^4 × 5^3) / (5^1 × 11^2),3.29,3.3057851239669422,0.4797910020347174,"num: 2^4 × 5^3, den: 5 × 11^2",prime_ratio
m_b_m_c,(2^4 × 5^4) / (5^2 × 11^2),3.29,3.3057851239669422,0.4797910020347174,"num: 2^4 × 5^4, den: 5^2 × 11^2",prime_ratio
m_b_m_c,(2^2 × 3^4) / (2^1 × 7^2),3.29,3.306122448979592,0.4900440419328851,"num: 2^2 × 3^4, den: 2 × 7^2",prime_ratio
m_b_m_c,(2^3 × 3^4) / (2^2 × 7^2),3.29,3.306122448979592,0.4900440419328851,"num: 2^3 × 3^4, den: 2^2 × 7^2",prime_ratio
m_b_m_c,(2^4 × 3^4) / (2^3 × 7^2),3.29,3.306122448979592,0.4900440419328851,"num: 2^4 × 3^4, den: 2^3 × 7^2",prime_ratio
m_b_m_c,(5^4 × 7^1) / (3^3 × 7^2),3.29,3.306878306878307,0.513018446149147,"num: 5^4 × 7, den: 3^3 × 7^2",prime_ratio
m_b_m_c,(5^4 × 7^2) / (3^3 × 7^3),3.29,3.306878306878307,0.513018446149147,"num: 5^4 × 7^2, den: 3^3 × 7^3",prime_ratio
m_b_m_c,(2^2 × 3^3) / (3^1 × 11^1),3.29,3.272727272727273,0.5250069079856263,"num: 2^2 × 3^3, den: 3 × 11",prime_ratio
m_b_m_c,(2^2 × 3^4) / (3^2 × 11^1),3.29,3.272727272727273,0.5250069079856263,"num: 2^2 × 3^4, den: 3^2 × 11",prime_ratio
m_b_m_c,(2^3 × 3^2) / (2^1 × 11^1),3.29,3.272727272727273,0.5250069079856263,"num: 2^3 × 3^2, den: 2 × 11",prime_ratio
m_b_m_c,(2^4 × 3^2) / (2^2 × 11^1),3.29,3.272727272727273,0.5250069079856263,"num: 2^4 × 3^2, den: 2^2 × 11",prime_ratio
m_b_m_c,(3^3 × 11^3) / (5^1 × 13^3),3.29,3.271461083295403,0.563492908954318,"num: 3^3 × 11^3, den: 5 × 13^3",prime_ratio
m_b_m_c,(5^1 × 17^1) / (2^1 × 13^1),3.29,3.269230769230769,0.6312836100070174,"num: 5 × 17, den: 2 × 13",prime_ratio
m_b_m_c,(3^3 × 11^2) / (2^3 × 5^3),3.29,3.267,0.6990881458966605,"num: 3^3 × 11^2, den: 2^3 × 5^3",prime_ratio
m_b_m_c,(2^2 × 19^3) / (7^2 × 13^2),3.29,3.313126434005555,0.7029311247889067,"num: 2^2 × 19^3, den: 7^2 × 13^2",prime_ratio
m_b_m_c,(3^1 × 7^2) / (3^2 × 5^1),3.29,3.2666666666666666,0.7092198581560312,"num: 3 × 7^2, den: 3^2 × 5",prime_ratio
m_b_m_c,(3^2 × 7^2) / (3^3 × 5^1),3.29,3.2666666666666666,0.7092198581560312,"num: 3^2 × 7^2, den: 3^3 × 5",prime_ratio
m_b_m_c,(5^1 × 7^2) / (3^1 × 5^2),3.29,3.2666666666666666,0.7092198581560312,"num: 5 × 7^2, den: 3 × 5^2",prime_ratio
m_b_m_c,(5^2 × 7^2) / (3^1 × 5^3),3.29,3.2666666666666666,0.7092198581560312,"num: 5^2 × 7^2, den: 3 × 5^3",prime_ratio
m_b_m_c,(2^2 × 17^3) / (7^2 × 11^2),3.29,3.314555574295834,0.746370039387048,"num: 2^2 × 17^3, den: 7^2 × 11^2",prime_ratio
m_b_m_c,(5^3 × 11^2) / (3^3 × 13^2),3.29,3.3147052377821606,0.7509190815246384,"num: 5^3 × 11^2, den: 3^3 × 13^2",prime_ratio
m_b_m_c,(3^3 × 11^1) / (7^1 × 13^1),3.29,3.2637362637362637,0.7982898560406185,"num: 3^3 × 11, den: 7 × 13",prime_ratio
m_b_m_c,(5^2 × 13^1) / (2^1 × 7^2),3.29,3.316326530612245,0.800198498852428,"num: 5^2 × 13, den: 2 × 7^2",prime_ratio
m_b_m_c,(13^2 × 19^1) / (2^3 × 11^2),3.29,3.3171487603305785,0.8251902836042081,"num: 13^2 × 19, den: 2^3 × 11^2",prime_ratio
m_b_m_c,(17^1 × 19^1) / (3^2 × 11^1),3.29,3.2626262626262625,0.8320284916029633,"num: 17 × 19, den: 3^2 × 11",prime_ratio
m_b_m_c,(11^1 × 19^1) / (3^2 × 7^1),3.29,3.3174603174603177,0.8346601051768275,"num: 11 × 19, den: 3^2 × 7",prime_ratio
m_b_m_c,(13^4 × 19^1) / (5^3 × 11^3),3.29,3.2616619083395944,0.8613401720488049,"num: 13^4 × 19, den: 5^3 × 11^3",prime_ratio
m_b_m_c,(3^3 × 13^2) / (5^3 × 11^1),3.29,3.3185454545454545,0.8676429953025663,"num: 3^3 × 13^2, den: 5^3 × 11",prime_ratio
m_b_m_c,(7^4 × 19^2) / (11^2 × 13^3),3.29,3.260497974322611,0.8967181056957149,"num: 7^4 × 19^2, den: 11^2 × 13^3",prime_ratio
m_b_m_c,(3^1 × 11^3) / (5^2 × 7^2),3.29,3.259591836734694,0.9242602816202478,"num: 3 × 11^3, den: 5^2 × 7^2",prime_ratio
m_b_m_c,(2^3 × 11^2) / (3^3 × 11^1),3.29,3.259259259259259,0.934369019475409,"num: 2^3 × 11^2, den: 3^3 × 11",prime_ratio
m_b_m_c,(2^3 × 11^3) / (3^3 × 11^2),3.29,3.259259259259259,0.934369019475409,"num: 2^3 × 11^3, den: 3^3 × 11^2",prime_ratio
m_b_m_c,(2^3 × 11^4) / (3^3 × 11^3),3.29,3.259259259259259,0.934369019475409,"num: 2^3 × 11^4, den: 3^3 × 11^3",prime_ratio
m_b_m_c,(2^4 × 11^1) / (2^1 × 3^3),3.29,3.259259259259259,0.934369019475409,"num: 2^4 × 11, den: 2 × 3^3",prime_ratio
